"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL10560";"";"None";"284.40";"0";"3.54";"18";"CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(O)cc3CC[C@@H]2C1";"IC50";"'='";"89.0";"nM";"7.05";"";"";"UO_0000065";"24.79";"0.46";"3.51";"17.43";"0";"CHEMBL1022145";"Binding affinity to human ERalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152783";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL47";"ALPHA-TOCOPHEROL";"None";"430.72";"1";"8.84";"ALPHA-TOCOPHEROL";"Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";"";"";""
"CHEMBL135";"ESTRADIOL";"4.0";"272.39";"0";"3.61";"E2";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O";"IC50";"'='";"0.82";"nM";"9.09";"";"";"UO_0000065";"33.36";"0.62";"5.48";"22.46";"0";"CHEMBL4047018";"Displacement of [3H]E2 from GST-fused ERalpha-LBD (unknown origin) expressed in Escherichia coli BL21 incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043216";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";""
"CHEMBL101083";"";"None";"460.59";"1";"5.72";"4";"CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.50";"0.34";"2.80";"23.71";"0";"CHEMBL4011149";"Antagonist activity at ERalpha in human MCF7 cells assessed as inhibition of estrogen-induced transcription preincubated overnight followed by estrogen addition measured after 24 hrs by dual luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007492";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";""
"CHEMBL196131";"";"None";"472.61";"1";"6.33";"2b";"Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCCC4)cc3)c21";"IC50";"'='";"2.84";"nM";"8.55";"";"";"UO_0000065";"18.08";"0.34";"2.22";"14.77";"0";"CHEMBL829466";"Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139599";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL364110";"";"None";"299.33";"0";"4.08";"80";"CCCCOc1cc(-c2nc3ccc(O)cc3o2)ccc1O";"IC50";"'='";"6240.0";"nM";"5.21";"";"";"UO_0000065";"17.39";"0.32";"1.12";"6.87";"0";"CHEMBL829540";"Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138773";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";""
"CHEMBL188391";"";"None";"261.66";"0";"3.56";"84";"Oc1ccc(-c2nc3cc(O)ccc3o2)c(Cl)c1";"IC50";"'='";"139.0";"nM";"6.86";"";"";"UO_0000065";"26.21";"0.52";"3.30";"10.31";"0";"CHEMBL829540";"Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138773";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";""
"CHEMBL83";"TAMOXIFEN";"4.0";"371.52";"1";"6.00";"Tamoxifen";"CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1";"IC50";"'='";"1420.0";"nM";"5.85";"";"";"UO_0000065";"15.74";"0.29";"-0.15";"46.89";"0";"CHEMBL4231539";"Displacement of Fluormone ES2 Green from full length human ER-alpha expressed in insect cells after 2 hrs by fluorescence polarization assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229364";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL4241527";"";"None";"399.88";"0";"4.54";"I-7";"COc1ccc(-c2nc(Cl)cc(Oc3ccc(OCCN(C)C)cc3)n2)cc1";"IC50";"'='";"5960.0";"nM";"5.22";"";"";"UO_0000065";"13.07";"0.25";"0.68";"9.21";"0";"CHEMBL4231539";"Displacement of Fluormone ES2 Green from full length human ER-alpha expressed in insect cells after 2 hrs by fluorescence polarization assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229364";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL4245266";"";"None";"439.95";"0";"4.83";"I-2";"CCN(CC)CC(=O)Nc1ccc(Nc2cc(Cl)nc(-c3ccc(OC)cc3)n2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4231539";"Displacement of Fluormone ES2 Green from full length human ER-alpha expressed in insect cells after 2 hrs by fluorescence polarization assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229364";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL312186";"";"None";"284.22";"0";"2.81";"5";"O=c1c2c(O)cc(O)cc2oc2oc3cc(O)ccc3c12";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"26.57";"0.49";"4.74";"7.26";"0";"CHEMBL679323";"Binding affinity towards human estrogen receptor alpha(ERalpha)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136115";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL4212447";"";"None";"589.07";"2";"6.49";"25f";"O=S(=O)(Oc1ccccc1Cl)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1";"IC50";"'='";"166.0";"nM";"6.78";"";"";"UO_0000065";"11.51";"0.23";"0.29";"5.98";"0";"CHEMBL4200119";"Antagonist activity at human ERalpha expressed in HEK293T cells after 24 hrs by ERE-based dual luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196131";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL4202758";"";"None";"598.67";"2";"6.14";"26a-1";"COc1cc(/C=C/c2ccc(OS(=O)(=O)[C@H]3C[C@H]4O[C@@H]3C(c3ccc(O)cc3)=C4c3ccc(O)cc3)cc2)cc(OC)c1";"IC50";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"12.64";"0.24";"1.43";"6.79";"0";"CHEMBL4200119";"Antagonist activity at human ERalpha expressed in HEK293T cells after 24 hrs by ERE-based dual luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196131";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL4225599";"";"None";"418.45";"0";"4.61";"19b";"COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(OCC(=O)O)cc1";"IC50";"'='";"429.0";"nM";"6.37";"";"";"UO_0000065";"15.22";"0.28";"1.76";"7.47";"0";"CHEMBL4219450";"Displacement of fluorescein-labeled estradiol (fluoromone) from human recombinant full-length estrogen receptor alpha after 2 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219027";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL4543659";"";"None";"504.58";"2";"6.13";"18, Mixture of enantiomer";"CC(=O)Nc1ccc2c(c1)C(C)=C(c1ccc(F)cc1)[C@H](c1ccc(OCCN3CC(CF)C3)cc1)O2";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4390558";"Induction of ERalpha degradation in human MCF7 cells after 4 hrs by FITC/Hoechst 33342 staining based immunofluorescence imaging analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308403";"";"";""
"CHEMBL4438260";"";"None";"463.52";"1";"5.88";"16";"CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21";"IC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"20.54";"0.38";"3.64";"22.71";"0";"CHEMBL4390558";"Induction of ERalpha degradation in human MCF7 cells after 4 hrs by FITC/Hoechst 33342 staining based immunofluorescence imaging analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308403";"";"";""
"CHEMBL4451300";"";"None";"477.55";"1";"6.18";"21";"COc1ccc2c(c1)C(C)=C(c1ccc(F)cc1)[C@H](c1ccc(OCCN3CC(CF)C3)cc1)O2";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"16.38";"0.31";"1.64";"25.30";"0";"CHEMBL4390558";"Induction of ERalpha degradation in human MCF7 cells after 4 hrs by FITC/Hoechst 33342 staining based immunofluorescence imaging analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308403";"";"";""
"CHEMBL74757";"";"None";"255.27";"0";"3.00";"4b";"CC1Oc2cc(O)ccc2N=C1c1ccc(O)cc1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"22.60";"0.41";"2.77";"9.30";"0";"CHEMBL676819";"Binding affinity towards estrogen receptor alpha by [3H]17-beta-estradiol displacement.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148236";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL204389";"";"None";"332.48";"0";"3.81";"11";"CO/C=C/[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865276";"Binding affinity to human ERalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149417";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL3427385";"";"None";"398.41";"0";"4.85";"5, SS5020";"O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1";"IC50";"'='";"8.1";"nM";"8.09";"";"";"UO_0000065";"20.31";"0.37";"3.24";"9.22";"0";"CHEMBL3429910";"Binding affinity to ER alpha (unknown origin) by LanthaScreen TR-FRET competitive binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425438";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL33899";"";"None";"354.45";"1";"6.15";"3a, GW5638";"CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1";"IC50";"'<'";"3.2";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3429910";"Binding affinity to ER alpha (unknown origin) by LanthaScreen TR-FRET competitive binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425438";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL370282";"";"None";"474.58";"1";"5.18";"7b";"Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"16.86";"0.32";"2.82";"11.92";"0";"CHEMBL829466";"Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139599";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL328190";"LASOFOXIFENE";"4.0";"413.56";"1";"5.73";"4";"Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"20.31";"0.37";"2.67";"25.68";"0";"CHEMBL831528";"Inhibition of [3H]estradiol binding to human estrogen receptor alpha expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141171";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";""
"CHEMBL372030";"";"None";"250.30";"0";"4.23";"20";"Cc1c(O)ccc2cc(-c3ccc(O)cc3)ccc12";"IC50";"'='";"282.0";"nM";"6.55";"";"";"UO_0000065";"26.17";"0.47";"2.32";"16.19";"0";"CHEMBL831155";"Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139538";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL3597507";"";"None";"1156.45";"None";"None";"10, SRC-1";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3599826";"Inhibition of estrogen receptor alpha (unknown origin)-SRC1 coactivator interaction incubated for 1 hr by receptor cofactor assay system based method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3596179";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";""
"CHEMBL195612";"";"None";"346.26";"0";"4.93";"4";"O=c1c(-c2cc3ccccc3o2)c(C(F)(F)F)oc2cc(O)ccc12";"IC50";"";"1000000.0";"nM";"";"Outside typical range";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL832956";"Binding affinity for human Estrogen receptor Alpha; NC= Nonconvergence with an IC50>1 mM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144341";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL192187";"";"None";"416.54";"1";"5.49";"38b";"CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)CC1";"IC50";"'='";"46.1";"nM";"7.34";"";"";"UO_0000065";"17.61";"0.32";"1.85";"27.47";"0";"CHEMBL831007";"Inhibition of 17-beta-estradiol mediated luciferase transcription in HeLa cells expressing human estrogen receptor alpha; ERE assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141171";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";""
"CHEMBL372029";"";"None";"414.55";"1";"5.06";"38e";"CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(O)c3)cc2)CC1";"IC50";"'='";"108.0";"nM";"6.97";"";"";"UO_0000065";"16.81";"0.31";"1.91";"14.84";"0";"CHEMBL831528";"Inhibition of [3H]estradiol binding to human estrogen receptor alpha expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141171";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";""
"CHEMBL202691";"";"None";"291.37";"0";"2.92";"4c";"CCN(c1ccccc1)S(=O)(=O)c1ccc(O)c(C)c1";"IC50";"'='";"328.0";"nM";"6.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865275";"Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HAECT1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL202472";"";"None";"361.51";"0";"4.43";"10l";"CCCN(c1c(CC)cccc1CC)S(=O)(=O)c1ccc(O)c(C)c1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865275";"Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HAECT1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL202500";"";"None";"353.87";"0";"4.27";"10k";"CCCN(c1c(C)cccc1Cl)S(=O)(=O)c1ccc(O)c(C)c1";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865275";"Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HAECT1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL195371";"";"None";"470.64";"1";"7.02";"4a";"Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCCCC4)cc3)c21";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"16.46";"0.31";"0.72";"20.58";"0";"CHEMBL829466";"Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139599";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL203748";"";"None";"300.44";"0";"4.05";"28";"C=C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865276";"Binding affinity to human ERalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149417";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL203561";"";"None";"314.47";"0";"3.67";"21";"C#CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O";"IC50";"'='";"4643.0";"nM";"5.33";"";"";"UO_0000065";"16.96";"0.32";"1.66";"13.18";"0";"CHEMBL865276";"Binding affinity to human ERalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149417";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL44";"GENISTEIN";"2.0";"270.24";"0";"2.58";"Genistein";"O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12";"IC50";"'='";"6100.0";"nM";"5.21";"";"";"UO_0000065";"19.30";"0.36";"2.63";"5.74";"0";"CHEMBL676819";"Binding affinity towards estrogen receptor alpha by [3H]17-beta-estradiol displacement.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148236";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL195560";"ISOPHENOXODIOL";"3.0";"240.26";"0";"3.07";"2";"Oc1ccc(C2=COc3cc(O)ccc3C2)cc1";"IC50";"";"1000000.0";"nM";"";"Outside typical range";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL832956";"Binding affinity for human Estrogen receptor Alpha; NC= Nonconvergence with an IC50>1 mM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144341";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL443831";"";"None";"284.27";"0";"3.30";"6";"COc1ccccc1Oc1coc2cc(O)ccc2c1=O";"IC50";"";"1000000.0";"nM";"";"Outside typical range";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL832956";"Binding affinity for human Estrogen receptor Alpha; NC= Nonconvergence with an IC50>1 mM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144341";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL362623";"";"None";"449.57";"1";"5.54";"11";"Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCC3)cc2)cc1";"IC50";"'='";"2.6";"nM";"8.59";"";"";"UO_0000065";"19.10";"0.37";"3.05";"13.81";"0";"CHEMBL831072";"Binding potency for human ER alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL194012";"";"None";"354.43";"0";"4.27";"26";"C[C@H]1OC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL827859";"Binding affinity for human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139605";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL434525";"";"None";"477.58";"0";"4.92";"5";"Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CC3CO4)cc2)cc1";"IC50";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"19.17";"0.37";"4.23";"12.82";"0";"CHEMBL831071";"Binding potency for human ER alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137846";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
